session_id,user_id,entry_page,exit_page,session_duration,device,session_date,traffic_source,category_viewed,is_logged_in,add_to_cart,checkout_start,purchase_completed,linked_order_id,bounce_flag
S01134,U0143,상품상세,홈,95,tablet,2025-08-05,social,전자기기,Y,N,N,N,,N
S01135,U0371,홈,장바구니,98,desktop,2025-08-06,social,홈리빙,Y,N,N,N,,N
S01136,U0113,상품상세,검색,217,tablet,2025-08-11,paid_search,홈리빙,N,N,N,N,,N
S01137,U0089,상품상세,홈,87,mobile,2025-08-16,direct,뷰티,Y,N,N,N,,N
S01138,U0475,상품상세,장바구니,263,mobile,2025-08-30,direct,전자기기,Y,Y,N,N,,N
S01139,U0356,상품상세,장바구니,285,mobile,2025-08-26,organic_search,패션,Y,Y,Y,N,,N
S01140,U0461,홈,홈,10,mobile,2025-08-19,organic_search,패션,Y,N,N,N,,Y
S01141,U0396,카테고리,검색,92,mobile,2025-08-17,social,뷰티,Y,N,N,N,,N
S01142,U0451,상품상세,홈,368,mobile,2025-08-20,organic_search,식품,Y,N,N,N,,N
S01143,U0269,홈,검색,10,mobile,2025-08-31,direct,홈리빙,Y,N,N,N,,Y
S01144,U0136,홈,결제,160,mobile,2025-08-31,social,패션,Y,Y,Y,N,,N
S01145,U0257,카테고리,홈,101,mobile,2025-08-29,social,홈리빙,Y,N,N,N,,N
S01146,U0499,상품상세,결제,321,mobile,2025-08-13,crm_push,패션,Y,Y,Y,N,,N
S01147,U0066,검색,홈,58,mobile,2025-08-30,social,뷰티,Y,N,N,N,,N
S01148,U0451,검색,홈,61,mobile,2025-08-21,social,뷰티,Y,N,N,N,,N
S01149,U0315,상품상세,홈,239,mobile,2025-08-12,organic_search,전자기기,N,N,N,N,,N
S01150,U0347,카테고리,검색,167,mobile,2025-08-21,crm_push,전자기기,N,N,N,N,,N
S01151,U0084,홈,홈,48,mobile,2025-08-05,crm_push,뷰티,Y,N,N,N,,N
S01152,U0101,검색,검색,196,desktop,2025-08-05,paid_search,뷰티,Y,N,N,N,,N
S01153,U0031,카테고리,장바구니,253,mobile,2025-08-19,organic_search,홈리빙,Y,N,N,N,,N
S01154,U0390,상품상세,장바구니,371,mobile,2025-08-29,direct,전자기기,Y,Y,Y,N,,N
S01155,U0361,검색,결제,310,mobile,2025-08-26,social,뷰티,N,Y,Y,N,,N
S01156,U0118,홈,홈,49,mobile,2025-08-10,organic_search,뷰티,N,N,N,N,,N
S01157,U0366,상품상세,결제,424,desktop,2025-08-18,direct,뷰티,Y,Y,Y,N,,N
S01158,U0094,상품상세,완료,504,mobile,2025-08-23,organic_search,전자기기,Y,Y,Y,Y,O00565,N
S01159,U0253,홈,검색,10,mobile,2025-08-19,direct,뷰티,Y,N,N,N,,Y
S01160,U0207,홈,검색,10,mobile,2025-08-07,social,식품,Y,N,N,N,,Y
S01161,U0485,홈,홈,40,desktop,2025-08-29,crm_push,패션,Y,N,N,N,,N
S01162,U0037,홈,검색,216,mobile,2025-08-25,referral,식품,Y,N,N,N,,N
S01163,U0019,홈,검색,10,mobile,2025-08-31,organic_search,전자기기,Y,N,N,N,,Y
S01164,U0128,상품상세,홈,154,mobile,2025-08-28,paid_search,식품,Y,N,N,N,,N
S01165,U0078,검색,장바구니,280,mobile,2025-08-28,direct,전자기기,Y,Y,Y,N,,N
S01166,U0491,상품상세,검색,164,mobile,2025-08-20,direct,패션,Y,N,N,N,,N
S01167,U0389,검색,검색,183,mobile,2025-08-20,social,전자기기,Y,N,N,N,,N
S01168,U0360,상품상세,검색,180,mobile,2025-08-19,organic_search,뷰티,Y,N,N,N,,N
S01169,U0460,홈,검색,19,mobile,2025-08-16,social,패션,Y,N,N,N,,Y
S01170,U0443,검색,결제,383,desktop,2025-08-19,organic_search,홈리빙,Y,Y,Y,N,,N
S01171,U0073,검색,홈,148,mobile,2025-08-25,direct,식품,Y,N,N,N,,N
S01172,U0288,홈,검색,29,mobile,2025-08-18,organic_search,패션,N,N,N,N,,Y
S01173,U0274,검색,완료,352,mobile,2025-08-09,social,식품,Y,Y,Y,Y,O00629,N
S01174,U0261,카테고리,홈,221,tablet,2025-08-25,paid_search,패션,Y,N,N,N,,N
S01175,U0021,검색,홈,88,mobile,2025-08-04,paid_search,전자기기,N,N,N,N,,N
S01176,U0134,홈,홈,144,mobile,2025-08-13,organic_search,패션,Y,N,N,N,,N
S01177,U0151,카테고리,장바구니,228,desktop,2025-08-21,organic_search,뷰티,Y,Y,N,N,,N
S01178,U0488,검색,장바구니,170,mobile,2025-08-08,crm_push,패션,Y,N,N,N,,N
S01179,U0045,홈,홈,10,mobile,2025-08-26,paid_search,식품,Y,N,N,N,,Y
S01180,U0005,홈,완료,287,desktop,2025-08-08,crm_push,패션,N,Y,Y,Y,O00690,N
S01181,U0186,카테고리,검색,192,desktop,2025-08-17,direct,식품,Y,N,N,N,,N
S01182,U0182,검색,장바구니,139,mobile,2025-08-01,direct,뷰티,N,Y,N,N,,N
S01183,U0303,상품상세,장바구니,462,desktop,2025-08-31,crm_push,전자기기,Y,Y,Y,N,,N
S01184,U0136,홈,검색,10,mobile,2025-08-06,paid_search,홈리빙,N,N,N,N,,Y
S01185,U0468,상품상세,결제,312,mobile,2025-08-19,paid_search,식품,Y,Y,Y,N,,N
S01186,U0071,상품상세,홈,174,desktop,2025-08-06,direct,홈리빙,Y,N,N,N,,N
S01187,U0486,카테고리,홈,159,desktop,2025-08-22,direct,홈리빙,N,N,N,N,,N
S01188,U0349,홈,홈,142,mobile,2025-08-09,paid_search,전자기기,N,N,N,N,,N
S01189,U0259,홈,검색,319,mobile,2025-08-20,crm_push,홈리빙,Y,Y,Y,N,,N
S01190,U0330,카테고리,장바구니,209,mobile,2025-08-10,direct,패션,Y,N,N,N,,N
S01191,U0045,상품상세,홈,323,mobile,2025-08-18,crm_push,홈리빙,Y,N,N,N,,N
S01192,U0105,검색,홈,112,mobile,2025-08-07,social,패션,Y,N,N,N,,N
S01193,U0071,상품상세,검색,191,mobile,2025-08-17,crm_push,뷰티,N,N,N,N,,N
S01194,U0483,검색,결제,194,desktop,2025-08-14,social,전자기기,Y,N,Y,N,,N
S01195,U0147,홈,홈,10,mobile,2025-08-10,direct,전자기기,Y,N,N,N,,Y
S01196,U0387,카테고리,장바구니,114,mobile,2025-08-06,direct,식품,Y,N,N,N,,N
S01197,U0500,카테고리,검색,220,mobile,2025-08-11,social,식품,Y,N,N,N,,N
S01198,U0164,홈,홈,25,desktop,2025-08-16,referral,식품,Y,N,N,N,,Y
S01199,U0293,상품상세,홈,351,tablet,2025-08-21,social,전자기기,N,N,N,N,,N
S01200,U0231,검색,완료,204,desktop,2025-08-01,direct,홈리빙,Y,N,N,Y,O00713,N
S01201,U0498,상품상세,완료,410,mobile,2025-08-21,direct,뷰티,Y,Y,Y,Y,O00755,N
S01202,U0368,검색,장바구니,306,desktop,2025-08-02,direct,뷰티,Y,Y,Y,N,,N
S01203,U0447,홈,검색,198,tablet,2025-08-06,paid_search,전자기기,Y,N,N,N,,N
S01204,U0171,상품상세,완료,337,desktop,2025-08-12,paid_search,패션,Y,Y,Y,Y,O00434,N
S01205,U0045,홈,검색,80,mobile,2025-08-11,organic_search,홈리빙,N,N,N,N,,N
S01206,U0379,검색,완료,246,tablet,2025-08-24,organic_search,패션,Y,N,Y,Y,O00449,N
S01207,U0481,홈,장바구니,222,mobile,2025-08-25,crm_push,홈리빙,N,N,Y,N,,N
S01208,U0391,검색,홈,114,mobile,2025-08-16,paid_search,패션,Y,N,N,N,,N
S01209,U0065,상품상세,장바구니,336,mobile,2025-08-30,social,홈리빙,N,Y,N,N,,N
S01210,U0301,홈,검색,41,desktop,2025-08-06,social,패션,N,N,N,N,,N
S01211,U0388,홈,검색,94,desktop,2025-08-26,direct,홈리빙,Y,N,N,N,,N
S01212,U0237,카테고리,검색,188,desktop,2025-08-07,organic_search,식품,N,N,N,N,,N
S01213,U0006,홈,홈,51,mobile,2025-08-25,direct,식품,N,N,N,N,,N
S01214,U0066,카테고리,검색,214,mobile,2025-08-21,referral,전자기기,Y,N,N,N,,N
S01215,U0378,카테고리,장바구니,196,mobile,2025-08-12,social,패션,Y,Y,N,N,,N
S01216,U0366,검색,홈,244,mobile,2025-08-07,direct,식품,Y,N,N,N,,N
S01217,U0315,상품상세,검색,341,mobile,2025-08-07,crm_push,뷰티,Y,N,N,N,,N
S01218,U0286,검색,검색,301,desktop,2025-08-03,crm_push,뷰티,Y,N,N,N,,N
S01219,U0012,검색,검색,92,desktop,2025-08-05,paid_search,뷰티,Y,N,N,N,,N
S01220,U0198,카테고리,홈,42,mobile,2025-08-10,referral,패션,Y,N,N,N,,N
S01221,U0236,검색,검색,225,desktop,2025-08-06,social,패션,Y,N,N,N,,N
S01222,U0431,홈,홈,90,tablet,2025-08-22,paid_search,뷰티,N,N,N,N,,N
S01223,U0113,상품상세,완료,457,tablet,2025-08-14,crm_push,홈리빙,N,Y,Y,Y,O00498,N
S01224,U0328,검색,장바구니,132,mobile,2025-08-22,social,패션,Y,Y,N,N,,N
S01225,U0407,홈,검색,10,mobile,2025-08-27,referral,패션,Y,N,N,N,,Y
S01226,U0478,카테고리,홈,171,mobile,2025-08-04,social,뷰티,Y,N,N,N,,N
S01227,U0018,검색,검색,149,mobile,2025-08-30,social,식품,N,N,N,N,,N
S01228,U0390,검색,홈,164,mobile,2025-08-16,direct,식품,N,N,N,N,,N
S01229,U0401,홈,검색,10,mobile,2025-08-04,organic_search,전자기기,Y,N,N,N,,Y
S01230,U0173,홈,검색,192,mobile,2025-08-23,paid_search,패션,N,N,N,N,,N
S01231,U0117,검색,장바구니,176,mobile,2025-08-14,organic_search,식품,Y,N,N,N,,N
S01232,U0497,검색,검색,151,tablet,2025-08-17,direct,패션,Y,N,N,N,,N
S01233,U0227,홈,홈,64,mobile,2025-08-08,organic_search,식품,Y,N,N,N,,N
S01234,U0433,상품상세,홈,170,mobile,2025-08-25,paid_search,패션,N,N,N,N,,N
S01235,U0176,검색,검색,89,mobile,2025-08-17,organic_search,전자기기,Y,N,N,N,,N
S01236,U0103,홈,홈,64,mobile,2025-08-09,social,홈리빙,Y,N,N,N,,N
S01237,U0369,상품상세,완료,486,mobile,2025-08-19,crm_push,전자기기,N,Y,Y,Y,O00510,N
S01238,U0203,검색,검색,135,desktop,2025-08-02,direct,식품,Y,N,N,N,,N
S01239,U0416,검색,장바구니,438,desktop,2025-08-17,paid_search,패션,Y,Y,Y,N,,N
S01240,U0376,검색,장바구니,196,mobile,2025-08-03,direct,뷰티,Y,N,Y,N,,N
S01241,U0144,검색,검색,189,desktop,2025-08-19,crm_push,전자기기,N,N,N,N,,N
S01242,U0061,상품상세,장바구니,396,mobile,2025-08-08,organic_search,패션,N,Y,Y,N,,N
S01243,U0288,홈,완료,241,mobile,2025-08-20,social,홈리빙,N,Y,Y,Y,O00519,N
S01244,U0355,상품상세,완료,447,tablet,2025-08-30,crm_push,뷰티,N,N,N,Y,O00548,N
S01245,U0051,홈,장바구니,72,desktop,2025-08-02,social,패션,Y,Y,N,N,,N
S01246,U0475,상품상세,홈,337,mobile,2025-08-12,crm_push,식품,Y,N,N,N,,N
S01247,U0172,검색,장바구니,355,mobile,2025-08-26,social,패션,N,Y,N,N,,N
S01248,U0067,홈,홈,47,mobile,2025-08-22,organic_search,패션,Y,N,N,N,,N
S01249,U0057,홈,검색,58,desktop,2025-08-22,referral,뷰티,Y,N,N,N,,N
S01250,U0305,홈,검색,24,mobile,2025-08-02,paid_search,뷰티,Y,N,N,N,,Y
S01251,U0077,홈,장바구니,119,mobile,2025-08-29,referral,뷰티,Y,N,N,N,,N
S01252,U0192,상품상세,완료,335,tablet,2025-08-03,crm_push,뷰티,Y,Y,Y,Y,O00571,N
S01253,U0026,검색,검색,193,desktop,2025-08-26,social,패션,N,N,N,N,,N
S01254,U0422,상품상세,장바구니,314,desktop,2025-08-09,social,전자기기,Y,Y,N,N,,N
S01255,U0160,카테고리,검색,185,tablet,2025-08-27,organic_search,패션,Y,N,N,N,,N
S01256,U0477,검색,검색,105,mobile,2025-08-02,social,패션,Y,N,N,N,,N
S01257,U0073,홈,검색,101,mobile,2025-08-28,referral,전자기기,Y,N,N,N,,N
S01258,U0382,검색,홈,90,mobile,2025-08-31,direct,뷰티,N,N,N,N,,N
S01259,U0140,카테고리,홈,176,mobile,2025-08-26,paid_search,뷰티,N,N,N,N,,N
S01260,U0193,검색,홈,119,desktop,2025-08-01,paid_search,전자기기,N,N,N,N,,N
S01261,U0151,홈,홈,43,mobile,2025-08-12,crm_push,홈리빙,Y,N,N,N,,N
S01262,U0422,홈,홈,60,desktop,2025-08-31,organic_search,홈리빙,Y,N,N,N,,N
S01263,U0075,홈,완료,237,desktop,2025-08-20,organic_search,홈리빙,Y,N,Y,Y,O00574,N
S01264,U0195,홈,검색,10,mobile,2025-08-29,paid_search,홈리빙,Y,N,N,N,,Y
S01265,U0101,상품상세,검색,185,mobile,2025-08-05,social,패션,Y,N,N,N,,N
S01266,U0361,검색,홈,153,mobile,2025-08-04,crm_push,홈리빙,N,N,N,N,,N
S01267,U0137,홈,검색,104,desktop,2025-08-27,organic_search,홈리빙,Y,N,N,N,,N
S01268,U0441,상품상세,결제,320,mobile,2025-08-17,organic_search,홈리빙,Y,Y,Y,N,,N
S01269,U0047,카테고리,장바구니,200,desktop,2025-08-05,crm_push,홈리빙,N,N,N,N,,N
S01270,U0083,카테고리,홈,84,desktop,2025-08-16,social,뷰티,Y,N,N,N,,N
S01271,U0140,홈,검색,195,mobile,2025-08-05,organic_search,식품,Y,N,N,N,,N
S01272,U0145,상품상세,검색,213,desktop,2025-08-18,organic_search,전자기기,Y,N,N,N,,N
S01273,U0025,홈,장바구니,10,mobile,2025-08-13,paid_search,식품,N,N,N,N,,Y
S01274,U0356,검색,검색,143,mobile,2025-08-05,crm_push,패션,Y,N,N,N,,N
S01275,U0237,상품상세,홈,195,mobile,2025-08-05,direct,식품,Y,N,N,N,,N
S01276,U0329,홈,완료,97,mobile,2025-08-27,crm_push,홈리빙,Y,N,N,Y,O00645,N
S01277,U0406,카테고리,검색,108,desktop,2025-08-07,paid_search,뷰티,Y,N,N,N,,N
S01278,U0402,홈,장바구니,215,mobile,2025-08-06,direct,패션,Y,N,N,N,,N
S01279,U0423,홈,검색,10,tablet,2025-08-18,direct,식품,Y,N,N,N,,Y
S01280,U0411,상품상세,검색,197,mobile,2025-08-30,social,전자기기,N,N,N,N,,N
S01281,U0066,검색,홈,190,mobile,2025-08-02,social,패션,N,N,N,N,,N
S01282,U0104,홈,홈,11,mobile,2025-08-15,paid_search,뷰티,Y,N,N,N,,Y
S01283,U0061,카테고리,완료,301,desktop,2025-08-16,direct,뷰티,Y,Y,Y,Y,O00651,N
S01284,U0231,검색,결제,248,desktop,2025-08-31,direct,홈리빙,Y,N,Y,N,,N
S01285,U0083,홈,장바구니,142,desktop,2025-08-28,crm_push,식품,N,N,N,N,,N
S01286,U0085,홈,검색,25,tablet,2025-08-30,social,패션,Y,N,N,N,,Y
S01287,U0393,카테고리,장바구니,199,mobile,2025-08-12,social,전자기기,N,N,N,N,,N
S01288,U0048,상품상세,장바구니,231,tablet,2025-08-03,paid_search,홈리빙,Y,N,N,N,,N
S01289,U0262,카테고리,홈,153,mobile,2025-08-03,social,전자기기,Y,N,N,N,,N
S01290,U0355,상품상세,장바구니,373,mobile,2025-08-23,crm_push,식품,Y,Y,N,N,,N
S01291,U0166,검색,홈,55,mobile,2025-08-25,crm_push,뷰티,Y,N,N,N,,N
S01292,U0054,카테고리,완료,327,mobile,2025-08-16,paid_search,뷰티,Y,Y,Y,Y,O00708,N
S01293,U0181,상품상세,검색,152,mobile,2025-08-27,social,패션,N,N,N,N,,N
S01294,U0012,검색,검색,114,desktop,2025-08-22,paid_search,패션,N,N,N,N,,N
S01295,U0428,카테고리,완료,468,desktop,2025-08-06,organic_search,전자기기,N,Y,Y,Y,O00730,N
S01296,U0208,상품상세,완료,332,mobile,2025-08-24,direct,홈리빙,Y,N,Y,Y,O00739,N
S01297,U0197,상품상세,검색,225,mobile,2025-08-03,direct,식품,Y,N,Y,N,,N
S01298,U0455,상품상세,홈,143,desktop,2025-08-06,organic_search,패션,N,N,N,N,,N
S01299,U0292,홈,홈,10,mobile,2025-08-19,organic_search,전자기기,Y,N,N,N,,Y
S01300,U0081,검색,검색,136,desktop,2025-08-20,crm_push,전자기기,Y,N,N,N,,N
S01301,U0387,홈,검색,125,tablet,2025-08-24,organic_search,패션,N,N,N,N,,N
S01302,U0208,검색,검색,237,mobile,2025-08-02,paid_search,뷰티,N,N,N,N,,N
S01303,U0263,검색,장바구니,10,mobile,2025-08-31,crm_push,뷰티,Y,N,N,N,,Y
S01304,U0098,카테고리,결제,243,mobile,2025-08-26,organic_search,패션,N,Y,Y,N,,N
S01305,U0173,카테고리,홈,97,mobile,2025-08-15,paid_search,패션,N,N,N,N,,N
S01306,U0172,홈,홈,62,desktop,2025-08-01,direct,홈리빙,N,N,N,N,,N
S01307,U0121,검색,홈,154,tablet,2025-08-11,organic_search,식품,N,N,N,N,,N
S01308,U0118,검색,완료,361,mobile,2025-08-07,crm_push,패션,Y,N,Y,Y,O00750,N
S01309,U0268,홈,홈,176,mobile,2025-08-01,social,패션,Y,N,N,N,,N
S01310,U0231,상품상세,장바구니,157,desktop,2025-08-09,paid_search,패션,N,N,N,N,,N
S01311,U0154,상품상세,결제,382,mobile,2025-08-13,organic_search,패션,Y,Y,Y,N,,N
S01312,U0326,카테고리,검색,200,mobile,2025-08-31,direct,홈리빙,Y,N,N,N,,N
S01313,U0244,검색,홈,124,mobile,2025-08-03,organic_search,뷰티,Y,N,N,N,,N
S01314,U0314,검색,검색,93,mobile,2025-08-19,social,식품,N,N,N,N,,N
S01315,U0239,홈,홈,10,mobile,2025-08-12,organic_search,패션,Y,N,N,N,,Y
S01316,U0478,홈,검색,190,mobile,2025-08-14,paid_search,홈리빙,Y,N,N,N,,N
S01317,U0382,검색,검색,82,mobile,2025-08-04,social,패션,N,N,N,N,,N
S01318,U0301,상품상세,홈,119,desktop,2025-08-20,crm_push,홈리빙,Y,N,N,N,,N
S01319,U0262,상품상세,검색,350,mobile,2025-08-17,direct,홈리빙,N,N,N,N,,N
S01320,U0006,상품상세,검색,203,mobile,2025-08-09,referral,식품,Y,N,N,N,,N
S01321,U0019,홈,홈,118,mobile,2025-08-27,social,뷰티,N,N,N,N,,N
S01322,U0233,카테고리,완료,388,mobile,2025-08-05,referral,패션,Y,Y,Y,Y,O00431,N
S01323,U0259,홈,홈,117,mobile,2025-08-31,crm_push,뷰티,Y,N,N,N,,N
S01324,U0248,상품상세,완료,430,mobile,2025-08-18,social,패션,Y,Y,Y,Y,O00438,N
S01325,U0453,홈,장바구니,265,mobile,2025-08-11,crm_push,홈리빙,Y,Y,N,N,,N
S01326,U0310,검색,장바구니,288,mobile,2025-08-13,organic_search,홈리빙,Y,Y,Y,N,,N
S01327,U0109,홈,완료,162,desktop,2025-08-21,paid_search,식품,Y,N,N,Y,O00440,N
S01328,U0405,상품상세,홈,270,mobile,2025-08-21,organic_search,전자기기,Y,N,N,N,,N
S01329,U0106,카테고리,장바구니,198,mobile,2025-08-23,organic_search,패션,N,Y,N,N,,N
S01330,U0471,카테고리,장바구니,32,mobile,2025-08-30,paid_search,홈리빙,N,N,N,N,,Y
S01331,U0146,검색,홈,177,mobile,2025-08-05,crm_push,패션,Y,N,N,N,,N
S01332,U0360,홈,검색,10,mobile,2025-08-07,social,전자기기,N,N,N,N,,Y
S01333,U0437,홈,홈,25,tablet,2025-08-25,organic_search,패션,Y,N,N,N,,Y
S01334,U0264,홈,검색,10,mobile,2025-08-20,organic_search,전자기기,Y,N,N,N,,Y
S01335,U0149,홈,검색,147,mobile,2025-08-11,direct,전자기기,N,N,N,N,,N
S01336,U0256,홈,검색,163,tablet,2025-08-20,paid_search,패션,N,N,N,N,,N
S01337,U0171,상품상세,홈,196,mobile,2025-08-05,direct,패션,Y,N,N,N,,N
S01338,U0391,상품상세,홈,157,mobile,2025-08-29,social,뷰티,Y,N,N,N,,N
S01339,U0065,홈,홈,10,mobile,2025-08-28,paid_search,뷰티,Y,N,N,N,,Y
S01340,U0179,홈,홈,69,mobile,2025-08-14,direct,패션,Y,N,N,N,,N
S01341,U0341,검색,홈,177,desktop,2025-08-15,direct,전자기기,Y,N,N,N,,N
S01342,U0368,홈,홈,156,desktop,2025-08-07,direct,홈리빙,N,N,N,N,,N
S01343,U0475,상품상세,홈,281,tablet,2025-08-08,organic_search,전자기기,N,N,N,N,,N
S01344,U0173,홈,검색,49,mobile,2025-08-22,direct,홈리빙,Y,N,N,N,,N
S01345,U0184,상품상세,홈,428,desktop,2025-08-24,crm_push,패션,Y,N,N,N,,N
S01346,U0016,상품상세,장바구니,295,mobile,2025-08-18,paid_search,전자기기,Y,Y,N,N,,N
S01347,U0081,검색,검색,278,desktop,2025-08-22,social,패션,Y,N,N,N,,N
S01348,U0020,카테고리,홈,114,mobile,2025-08-12,social,뷰티,N,N,N,N,,N
S01349,U0277,홈,완료,270,mobile,2025-08-22,paid_search,뷰티,N,Y,Y,Y,O00523,N
S01350,U0355,검색,검색,85,mobile,2025-08-17,organic_search,홈리빙,Y,N,N,N,,N
S01351,U0329,상품상세,홈,126,mobile,2025-08-24,social,패션,N,N,N,N,,N
S01352,U0443,검색,결제,330,desktop,2025-08-16,paid_search,식품,Y,Y,Y,N,,N
S01353,U0366,홈,검색,29,desktop,2025-08-08,organic_search,뷰티,Y,N,N,N,,Y
S01354,U0396,홈,홈,21,mobile,2025-08-13,direct,뷰티,Y,N,N,N,,Y
S01355,U0334,카테고리,홈,168,mobile,2025-08-14,paid_search,뷰티,Y,N,N,N,,N
S01356,U0329,홈,검색,10,mobile,2025-08-19,crm_push,뷰티,N,N,N,N,,Y
S01357,U0133,검색,홈,193,mobile,2025-08-05,crm_push,뷰티,Y,N,N,N,,N
S01358,U0389,카테고리,홈,238,mobile,2025-08-08,organic_search,패션,Y,N,N,N,,N
S01359,U0281,카테고리,검색,83,mobile,2025-08-17,referral,전자기기,Y,N,N,N,,N
S01360,U0469,검색,검색,106,mobile,2025-08-30,direct,홈리빙,N,N,N,N,,N
S01361,U0183,검색,홈,114,mobile,2025-08-09,organic_search,홈리빙,Y,N,N,N,,N
S01362,U0475,카테고리,완료,308,desktop,2025-08-14,crm_push,패션,Y,Y,Y,Y,O00526,N
S01363,U0443,홈,홈,49,mobile,2025-08-11,organic_search,홈리빙,Y,N,N,N,,N
S01364,U0288,검색,홈,131,mobile,2025-08-11,referral,식품,N,N,N,N,,N
S01365,U0274,홈,검색,10,mobile,2025-08-23,paid_search,전자기기,N,N,N,N,,Y
S01366,U0095,검색,완료,366,mobile,2025-08-13,direct,홈리빙,Y,Y,Y,Y,O00609,N
S01367,U0494,홈,홈,10,mobile,2025-08-25,direct,전자기기,N,N,N,N,,Y
S01368,U0145,상품상세,검색,228,mobile,2025-08-04,organic_search,홈리빙,N,N,N,N,,N
S01369,U0404,카테고리,홈,233,mobile,2025-08-04,social,전자기기,Y,N,N,N,,N
S01370,U0217,상품상세,완료,392,desktop,2025-08-11,crm_push,홈리빙,N,Y,Y,Y,O00619,N
S01371,U0101,홈,홈,39,mobile,2025-08-06,social,홈리빙,Y,N,N,N,,N
S01372,U0207,홈,홈,188,mobile,2025-08-25,paid_search,패션,Y,N,N,N,,N
S01373,U0230,홈,결제,332,tablet,2025-08-11,social,전자기기,Y,Y,Y,N,,N
S01374,U0005,상품상세,완료,397,desktop,2025-08-11,crm_push,전자기기,Y,N,Y,Y,O00643,N
S01375,U0039,홈,검색,155,desktop,2025-08-26,direct,전자기기,Y,N,N,N,,N
S01376,U0406,홈,홈,78,desktop,2025-08-28,crm_push,패션,Y,N,N,N,,N
S01377,U0237,검색,장바구니,195,mobile,2025-08-09,paid_search,전자기기,Y,Y,N,N,,N
S01378,U0265,카테고리,장바구니,304,mobile,2025-08-28,paid_search,전자기기,N,Y,N,N,,N
S01379,U0455,홈,완료,278,desktop,2025-08-08,social,홈리빙,Y,Y,Y,Y,O00659,N
S01380,U0210,검색,장바구니,247,mobile,2025-08-19,direct,식품,N,Y,N,N,,N
S01381,U0452,상품상세,검색,377,mobile,2025-08-09,paid_search,패션,Y,N,N,N,,N
S01382,U0058,상품상세,홈,207,mobile,2025-08-30,crm_push,전자기기,Y,N,N,N,,N
S01383,U0283,검색,홈,232,desktop,2025-08-16,direct,뷰티,N,N,N,N,,N
S01384,U0118,홈,검색,86,mobile,2025-08-25,direct,홈리빙,Y,N,N,N,,N
S01385,U0388,상품상세,홈,116,desktop,2025-08-24,organic_search,뷰티,Y,N,N,N,,N
S01386,U0192,홈,장바구니,102,desktop,2025-08-30,crm_push,패션,N,Y,N,N,,N
S01387,U0235,카테고리,완료,471,mobile,2025-08-21,crm_push,전자기기,Y,Y,Y,Y,O00725,N
S01388,U0074,홈,장바구니,241,mobile,2025-08-13,referral,전자기기,N,Y,Y,N,,N
S01389,U0413,검색,장바구니,139,mobile,2025-08-19,social,홈리빙,Y,N,N,N,,N
S01390,U0296,검색,홈,246,mobile,2025-08-06,referral,전자기기,Y,N,N,N,,N
S01391,U0170,상품상세,완료,252,desktop,2025-08-23,social,뷰티,Y,N,N,Y,O00751,N
S01392,U0066,홈,장바구니,10,mobile,2025-08-15,referral,식품,Y,N,N,N,,Y
S01393,U0156,검색,홈,169,mobile,2025-08-07,direct,식품,Y,N,N,N,,N
S01394,U0120,카테고리,홈,46,desktop,2025-08-02,referral,식품,Y,N,N,N,,N
S01395,U0055,홈,검색,80,desktop,2025-08-16,direct,뷰티,Y,N,N,N,,N
S01396,U0228,검색,검색,34,mobile,2025-08-10,paid_search,홈리빙,Y,N,N,N,,Y
S01397,U0117,검색,검색,178,mobile,2025-08-09,social,전자기기,Y,N,N,N,,N
S01398,U0289,상품상세,홈,220,mobile,2025-08-22,organic_search,전자기기,Y,N,N,N,,N
S01399,U0314,검색,검색,128,mobile,2025-08-08,social,전자기기,Y,N,N,N,,N
S01400,U0164,홈,검색,23,desktop,2025-08-04,organic_search,식품,Y,N,N,N,,Y
S01401,U0080,상품상세,장바구니,397,mobile,2025-08-15,organic_search,식품,Y,Y,Y,N,,N
S01402,U0256,카테고리,장바구니,297,tablet,2025-08-12,direct,뷰티,N,Y,N,N,,N
S01403,U0323,홈,홈,109,mobile,2025-08-22,social,식품,Y,N,N,N,,N
S01404,U0148,홈,완료,453,mobile,2025-08-28,social,식품,Y,Y,Y,Y,O00424,N
S01405,U0452,홈,홈,10,mobile,2025-08-06,paid_search,전자기기,N,N,N,N,,Y
S01406,U0128,홈,검색,10,mobile,2025-08-11,social,홈리빙,Y,N,N,N,,Y
S01407,U0287,상품상세,결제,322,mobile,2025-08-25,social,홈리빙,N,Y,Y,N,,N
S01408,U0238,홈,장바구니,301,tablet,2025-08-17,direct,전자기기,Y,N,Y,N,,N
S01409,U0321,카테고리,검색,17,mobile,2025-08-11,referral,전자기기,Y,N,N,N,,Y
S01410,U0151,상품상세,홈,331,mobile,2025-08-02,organic_search,패션,Y,N,N,N,,N
S01411,U0438,카테고리,홈,150,mobile,2025-08-06,direct,패션,N,N,N,N,,N
S01412,U0417,홈,홈,64,mobile,2025-08-27,paid_search,식품,N,N,N,N,,N
S01413,U0377,홈,장바구니,93,desktop,2025-08-16,paid_search,패션,Y,Y,N,N,,N
S01414,U0362,홈,검색,199,mobile,2025-08-25,direct,홈리빙,Y,N,N,N,,N
S01415,U0195,홈,완료,206,mobile,2025-08-11,referral,홈리빙,Y,N,Y,Y,O00425,N
S01416,U0190,검색,장바구니,262,desktop,2025-08-09,social,식품,Y,Y,N,N,,N
